event_id,start_date,end_date,n_days_detected,n_detections,centroid_lat,centroid_lon,min_lat,max_lat,min_lon,max_lon,max_frp,sum_frp,satellites,n_high_conf,n_night,duration_days
2386,2014-03-16,2014-03-16,1,2,56.84758,-2.87134,56.84674,56.84843,-2.87562,-2.86707,9.97,12.36,SNPP,0,0,1
2387,2014-03-16,2014-03-16,1,2,56.87558,-2.84782,56.87369,56.87746,-2.84868,-2.84696,3.07,5.19,SNPP,0,0,1
2388,2014-03-16,2014-03-16,1,2,50.60588,-3.84978,50.60412,50.60765,-3.85003,-3.84954,5.85,11.29,SNPP,0,0,1
2389,2014-03-17,2014-03-17,1,2,51.73689,0.12298,51.73605,51.73773,0.12273,0.12323,7.49,9.56,SNPP,0,2,1
2390,2014-03-17,2014-03-17,1,1,51.754,0.52616,51.754,51.754,0.52616,0.52616,1.69,1.69,SNPP,0,1,1
2391,2014-03-17,2014-03-17,1,3,50.56585,-3.7669,50.56349,50.5674,-3.77243,-3.76371,31.95,49.96,SNPP,0,0,1
2392,2014-03-17,2014-03-17,1,2,50.66824,-3.74666,50.66758,50.66889,-3.74726,-3.74607,9.78,16.07,SNPP,0,0,1
2393,2014-03-17,2014-03-17,1,1,51.16061,-3.59103,51.16061,51.16061,-3.59103,-3.59103,6.8,6.8,SNPP,0,0,1
2394,2014-03-17,2014-03-17,1,1,51.54881,-3.37765,51.54881,51.54881,-3.37765,-3.37765,1.67,1.67,SNPP,0,0,1
2395,2014-03-17,2014-03-17,1,6,51.81259,-3.39519,51.80079,51.82187,-3.40118,-3.38759,8.15,32.12,SNPP,0,0,1
2396,2014-03-17,2014-03-17,1,1,52.12738,-3.26401,52.12738,52.12738,-3.26401,-3.26401,1.97,1.97,SNPP,0,0,1
2397,2014-03-18,2014-03-18,1,2,57.14576,-3.00694,57.14535,57.14617,-3.01091,-3.00297,6.58,13.16,SNPP,0,0,1
2398,2014-03-19,2014-03-19,1,1,52.73656,-2.57481,52.73656,52.73656,-2.57481,-2.57481,2.14,2.14,SNPP,0,1,1
2399,2014-03-19,2014-03-19,1,4,56.82592,-2.89088,56.82061,56.83555,-2.89742,-2.8846,15.72,36.34,SNPP,0,0,1
2400,2014-03-19,2014-03-19,1,2,57.139,-3.30056,57.13644,57.14155,-3.30112,-3.30001,6.48,11.12,SNPP,0,0,1
2401,2014-03-19,2014-03-19,1,1,50.65576,-3.89087,50.65576,50.65576,-3.89087,-3.89087,3.92,3.92,SNPP,0,0,1
2402,2014-03-19,2014-03-19,1,1,50.6869,-2.05339,50.6869,50.6869,-2.05339,-2.05339,1.85,1.85,SNPP,0,0,1
2403,2014-03-19,2014-03-19,1,1,51.15903,-3.56363,51.15903,51.15903,-3.56363,-3.56363,2.96,2.96,SNPP,0,0,1
2404,2014-03-19,2014-03-19,1,1,56.72827,-3.04791,56.72827,56.72827,-3.04791,-3.04791,2.58,2.58,SNPP,0,0,1
2405,2014-03-21,2014-03-21,1,1,55.35183,-1.72887,55.35183,55.35183,-1.72887,-1.72887,4.48,4.48,SNPP,0,1,1
2406,2014-03-21,2014-03-21,1,2,55.89726,-2.59197,55.89444,55.90007,-2.59238,-2.59156,3.31,6.62,SNPP,0,0,1
2407,2014-03-23,2014-03-23,1,2,55.34188,-1.88625,55.34087,55.34289,-1.89323,-1.87927,13.18,25.63,SNPP,0,0,1
2408,2014-03-24,2014-03-24,1,3,54.24024,-3.14444,54.23877,54.24262,-3.14972,-3.14112,10.47,16.58,SNPP,0,0,1
2409,2014-03-24,2014-03-24,1,2,54.78991,-1.95504,54.78893,54.79089,-1.9564,-1.95369,9.84,19.37,SNPP,0,0,1
2410,2014-03-24,2014-03-24,1,1,55.53947,-2.0919,55.53947,55.53947,-2.0919,-2.0919,2.62,2.62,SNPP,0,0,1
2411,2014-03-24,2014-03-24,1,1,55.84087,-3.31417,55.84087,55.84087,-3.31417,-3.31417,2.89,2.89,SNPP,0,0,1
2412,2014-03-24,2014-03-24,1,1,56.75856,-3.13886,56.75856,56.75856,-3.13886,-3.13886,2.88,2.88,SNPP,0,0,1
2413,2014-03-24,2014-03-24,1,3,56.85334,-2.80916,56.84446,56.85914,-2.81106,-2.80664,3.35,7.88,SNPP,0,0,1
2414,2014-03-24,2014-03-24,1,1,56.85883,-2.87788,56.85883,56.85883,-2.87788,-2.87788,1.91,1.91,SNPP,0,0,1
2415,2014-03-24,2014-03-24,1,2,56.88128,-2.64365,56.87836,56.88419,-2.64562,-2.64168,5.94,8.74,SNPP,0,0,1
2416,2014-03-24,2014-03-24,1,3,57.06412,-2.25943,57.06351,57.06464,-2.26,-2.25912,3.33,8.33,SNPP,0,0,1
2417,2014-03-24,2014-03-24,1,2,57.17154,-3.28103,57.17091,57.17218,-3.28249,-3.27957,19.36,23.08,SNPP,0,0,1
2418,2014-03-24,2014-03-24,1,1,54.17233,-1.77535,54.17233,54.17233,-1.77535,-1.77535,5.28,5.28,SNPP,0,0,1
2419,2014-03-24,2014-03-24,1,1,54.34665,-1.91587,54.34665,54.34665,-1.91587,-1.91587,3.38,3.38,SNPP,0,0,1
2420,2014-03-24,2014-03-24,1,1,54.41566,-0.93101,54.41566,54.41566,-0.93101,-0.93101,5.61,5.61,SNPP,0,0,1
2421,2014-03-24,2014-03-24,1,1,54.6816,-2.0627,54.6816,54.6816,-2.0627,-2.0627,9.95,9.95,SNPP,0,0,1
2422,2014-03-24,2014-03-24,1,1,54.81147,-1.95571,54.81147,54.81147,-1.95571,-1.95571,3.76,3.76,SNPP,0,0,1
2423,2014-03-24,2014-03-24,1,1,54.83057,-2.16163,54.83057,54.83057,-2.16163,-2.16163,2.93,2.93,SNPP,0,0,1
2424,2014-03-24,2014-03-24,1,1,54.8378,-2.0256,54.8378,54.8378,-2.0256,-2.0256,6.65,6.65,SNPP,0,0,1
2425,2014-03-24,2014-03-24,1,1,54.87114,-2.08676,54.87114,54.87114,-2.08676,-2.08676,2.1,2.1,SNPP,0,0,1
2426,2014-03-24,2014-03-24,1,3,55.32358,-1.9235,55.32263,55.32466,-1.92595,-1.91943,24.51,54.95,SNPP,0,0,1
2427,2014-03-24,2014-03-24,1,1,55.41013,-1.76904,55.41013,55.41013,-1.76904,-1.76904,7.47,7.47,SNPP,0,0,1
2428,2014-03-24,2014-03-24,1,1,55.37394,-3.78986,55.37394,55.37394,-3.78986,-3.78986,3.04,3.04,SNPP,0,0,1
2429,2014-03-24,2014-03-24,1,1,55.68187,-2.96976,55.68187,55.68187,-2.96976,-2.96976,2.2,2.2,SNPP,0,0,1
2430,2014-03-24,2014-03-24,1,1,55.72496,-2.45677,55.72496,55.72496,-2.45677,-2.45677,3.64,3.64,SNPP,0,0,1
2431,2014-03-24,2014-03-24,1,2,55.85092,-2.63908,55.84924,55.8526,-2.63975,-2.6384,3.95,5.56,SNPP,0,0,1
2432,2014-03-24,2014-03-24,1,1,55.85086,-2.67984,55.85086,55.85086,-2.67984,-2.67984,7.34,7.34,SNPP,0,0,1
2433,2014-03-24,2014-03-24,1,1,55.91608,-2.60627,55.91608,55.91608,-2.60627,-2.60627,1.21,1.21,SNPP,0,0,1
2434,2014-03-24,2014-03-24,1,1,56.10402,-3.84822,56.10402,56.10402,-3.84822,-3.84822,2.33,2.33,SNPP,0,0,1
2435,2014-03-24,2014-03-24,1,1,56.21828,-3.32529,56.21828,56.21828,-3.32529,-3.32529,1.1,1.1,SNPP,0,0,1
2436,2014-03-24,2014-03-24,1,1,56.78909,-2.8363,56.78909,56.78909,-2.8363,-2.8363,2.14,2.14,SNPP,0,0,1
2437,2014-03-24,2014-03-24,1,1,56.82556,-2.80179,56.82556,56.82556,-2.80179,-2.80179,1.87,1.87,SNPP,0,0,1
2438,2014-03-24,2014-03-24,1,1,56.91198,-2.8119,56.91198,56.91198,-2.8119,-2.8119,2.62,2.62,SNPP,0,0,1
2439,2014-03-24,2014-03-24,1,1,56.99309,-2.77611,56.99309,56.99309,-2.77611,-2.77611,3.19,3.19,SNPP,0,0,1
2440,2014-03-24,2014-03-24,1,2,57.00968,-2.32469,57.00938,57.00999,-2.32481,-2.32457,4.88,8.15,SNPP,0,0,1
2441,2014-03-24,2014-03-24,1,2,57.05372,-3.2757,57.05205,57.05539,-3.27649,-3.27491,4.48,7.73,SNPP,0,0,1
2442,2014-03-24,2014-03-24,1,1,57.21117,-3.5087,57.21117,57.21117,-3.5087,-3.5087,2.02,2.02,SNPP,0,0,1
2443,2014-03-24,2014-03-24,1,1,57.40807,-3.82949,57.40807,57.40807,-3.82949,-3.82949,2.49,2.49,SNPP,0,0,1
2444,2014-03-26,2014-03-26,1,2,54.10216,-3.18262,54.10054,54.10379,-3.18337,-3.18186,0.73,1.29,SNPP,0,2,1
2445,2014-03-26,2014-03-26,1,2,57.26975,-3.08976,57.26969,57.26981,-3.09025,-3.08927,8.12,12.88,SNPP,0,0,1
2446,2014-03-26,2014-03-26,1,1,57.38518,-3.30704,57.38518,57.38518,-3.30704,-3.30704,2.76,2.76,SNPP,0,0,1
2447,2014-03-26,2014-03-26,1,3,58.16819,-3.84948,58.16412,58.17036,-3.84953,-3.84945,4.07,10.13,SNPP,0,0,1
2448,2014-03-26,2014-03-26,1,2,58.30136,-3.72446,58.29966,58.30306,-3.72572,-3.72321,6.57,13.14,SNPP,0,0,1
2449,2014-03-26,2014-03-26,1,1,55.83743,-3.26826,55.83743,55.83743,-3.26826,-3.26826,3.65,3.65,SNPP,0,0,1
2450,2014-03-26,2014-03-26,1,1,56.86821,-2.85073,56.86821,56.86821,-2.85073,-2.85073,3.32,3.32,SNPP,0,0,1
2451,2014-03-26,2014-03-26,1,1,57.04424,-3.37782,57.04424,57.04424,-3.37782,-3.37782,2.39,2.39,SNPP,0,0,1
2452,2014-03-26,2014-03-26,1,1,57.06258,-3.16273,57.06258,57.06258,-3.16273,-3.16273,1.99,1.99,SNPP,0,0,1
2453,2014-03-26,2014-03-26,1,1,57.2078,-3.11575,57.2078,57.2078,-3.11575,-3.11575,2.15,2.15,SNPP,0,0,1
2454,2014-03-26,2014-03-26,1,1,57.31489,-3.5003,57.31489,57.31489,-3.5003,-3.5003,6.2,6.2,SNPP,0,0,1
2455,2014-03-26,2014-03-26,1,2,57.33845,-3.46614,57.33843,57.33847,-3.4693,-3.46299,12.73,25.46,SNPP,0,0,1
2456,2014-03-26,2014-03-26,1,1,57.39006,-4.59405,57.39006,57.39006,-4.59405,-4.59405,2.74,2.74,SNPP,0,0,1
2457,2014-03-26,2014-03-26,1,1,57.8221,-4.59576,57.8221,57.8221,-4.59576,-4.59576,1.82,1.82,SNPP,0,0,1
2458,2014-03-26,2014-03-26,1,1,58.07214,-3.86462,58.07214,58.07214,-3.86462,-3.86462,6.78,6.78,SNPP,0,0,1
2459,2014-03-27,2014-03-27,1,3,57.24287,-6.39985,57.23825,57.24787,-6.40538,-6.3911,8.09,19.88,SNPP,0,0,1
2460,2014-03-28,2014-03-28,1,1,56.9861,-7.38769,56.9861,56.9861,-7.38769,-7.38769,0.43,0.43,SNPP,0,1,1
2461,2014-03-28,2014-03-28,1,1,58.53506,-4.46265,58.53506,58.53506,-4.46265,-4.46265,19.71,19.71,SNPP,0,0,1
2462,2014-03-29,2014-03-29,1,2,53.67556,-2.48817,53.67385,53.67727,-2.48877,-2.48756,11.33,16.44,SNPP,0,0,1
2463,2014-03-29,2014-03-29,1,1,57.84793,-6.79394,57.84793,57.84793,-6.79394,-6.79394,2.91,2.91,SNPP,0,0,1
2464,2014-03-29,2014-03-29,1,1,58.22628,-5.37353,58.22628,58.22628,-5.37353,-5.37353,4.97,4.97,SNPP,0,0,1
2465,2014-03-30,2014-03-30,1,1,51.09272,-3.67397,51.09272,51.09272,-3.67397,-3.67397,9.34,9.34,SNPP,0,0,1
2466,2014-03-30,2014-03-30,1,1,51.59659,-3.3369,51.59659,51.59659,-3.3369,-3.3369,2.29,2.29,SNPP,0,0,1
2467,2014-03-30,2014-03-30,1,1,54.36514,-0.71097,54.36514,54.36514,-0.71097,-0.71097,4.85,4.85,SNPP,0,0,1
2468,2014-03-30,2014-03-30,1,1,52.01192,-4.19333,52.01192,52.01192,-4.19333,-4.19333,10.33,10.33,SNPP,0,0,1
2469,2014-03-31,2014-03-31,1,1,56.28223,-5.03196,56.28223,56.28223,-5.03196,-5.03196,4.73,4.73,SNPP,0,0,1
2470,2014-03-31,2014-03-31,1,2,56.8414,-2.78102,56.8397,56.84309,-2.78195,-2.78009,3.54,6.02,SNPP,0,0,1
2471,2014-03-31,2014-03-31,1,1,56.88564,-2.62239,56.88564,56.88564,-2.62239,-2.62239,3.06,3.06,SNPP,0,0,1
2472,2014-03-31,2014-03-31,1,1,56.9569,-3.64818,56.9569,56.9569,-3.64818,-3.64818,2.27,2.27,SNPP,0,0,1
2473,2014-03-31,2014-03-31,1,1,56.96711,-4.15324,56.96711,56.96711,-4.15324,-4.15324,5.04,5.04,SNPP,0,0,1
